rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_fraction,train/std,train/learning_rate,train/explained_variance,train/approx_kl
290.43,185.98033941999998,411,841728,645,1303,0.6048352975398302,0.2,275.92213822603225,4100,-0.006095461337827146,89.3713607788086,0.09169921875,0.20588409900665283,0.0003,0.6575134694576263,0.008469243
293.17,190.17270896999997,412,843776,645,1306,0.6003182739019394,0.2,96.3530575722456,4110,0.003305293326411629,24.167003631591797,0.129248046875,0.20530374348163605,0.0003,0.8304331600666046,0.017861128
300.42,190.28881351,413,845824,645,1310,0.5959247613325716,0.2,53.64709997177124,4120,0.004247846765065333,11.326864242553711,0.15537109375,0.20613020658493042,0.0003,0.8478268533945084,0.0157504
291.01,188.47479862,414,847872,645,1313,0.6055533995851874,0.2,95.87801989912987,4130,0.00047706093173474076,6.642294883728027,0.131103515625,0.20367789268493652,0.0003,0.6608396172523499,0.009143351
290.3,191.44205140000003,415,849920,645,1316,0.6295041074976325,0.2,122.90294745564461,4140,0.0021817543216457124,24.87965202331543,0.136279296875,0.2019641101360321,0.0003,0.677422970533371,0.013401895
281.03,187.15115397000005,416,851968,645,1319,0.6481913518160581,0.2,127.88332120776177,4150,0.0041661974915768955,10.518342018127441,0.16689453125,0.20075485110282898,0.0003,0.6608726680278778,0.029712161
280.61,187.67994192999998,417,854016,645,1322,0.6531843045726419,0.2,152.15924727618693,4160,0.0018567701326901442,130.7420196533203,0.171630859375,0.20180433988571167,0.0003,0.7058402001857758,0.013321805
281.88,188.15125367000005,418,856064,645,1325,0.6536897545680403,0.2,140.28875063061713,4170,-0.0006828332385339309,24.060632705688477,0.091015625,0.20210129022598267,0.0003,0.7587970346212387,0.008374903
286.19,192.43242834000003,419,858112,645,1329,0.6508887074887753,0.2,78.99488867670297,4180,0.00949327650887426,7.627073287963867,0.175390625,0.2031586617231369,0.0003,0.6943145394325256,0.028293492
289.74,200.93873546999998,420,860160,645,1332,0.6614314753562212,0.2,175.69666283726693,4190,-0.0017520844441605732,19.421756744384766,0.127197265625,0.20187115669250488,0.0003,0.6611267328262329,0.0091777425
281.6,194.4661667,421,862208,645,1335,0.6716525416821242,0.2,31.05122044235468,4200,0.007731616653472884,11.575687408447266,0.17314453125,0.20331451296806335,0.0003,0.7100759446620941,0.01441697
282.07,194.22419242999996,422,864256,645,1338,0.6744794778525829,0.2,262.94433131814003,4210,-0.004766075337829534,182.84947204589844,0.1119140625,0.20313356816768646,0.0003,0.7141420543193817,0.008482073
287.02,187.168757,423,866304,645,1341,0.6750561077147722,0.2,147.219542953372,4220,-7.830902468413115e-05,73.68305206298828,0.16806640625,0.20230378210544586,0.0003,0.8246357589960098,0.01175162
288.0,190.29305259,424,868352,645,1344,0.6785824434831739,0.2,185.2426157474518,4230,0.0009526539353828412,62.284034729003906,0.110791015625,0.20116928219795227,0.0003,0.7827945053577423,0.012436079
294.58,190.38377347000005,425,870400,645,1348,0.6838718663901091,0.2,135.49933761954307,4240,0.0022232693940168247,59.356075286865234,0.09951171875,0.2010868340730667,0.0003,0.8338290154933929,0.012638517
291.74,187.89034340999996,426,872448,645,1351,0.6913397179916501,0.2,44.24461409673095,4250,0.006512762509009918,11.404269218444824,0.194287109375,0.19909848272800446,0.0003,0.8236510753631592,0.017408777
282.31,185.62772116999997,427,874496,645,1354,0.7036679700016976,0.2,104.51537699103355,4260,0.00227484434726648,13.989204406738281,0.144580078125,0.19925719499588013,0.0003,0.8733095973730087,0.014067095
289.36,182.16788158999995,428,876544,645,1357,0.7010500993579626,0.2,210.94501987695693,4270,-0.0016677407300448976,63.65143585205078,0.134619140625,0.1991410255432129,0.0003,0.7533735483884811,0.013369663
295.74,183.98354892999996,429,878592,645,1360,0.7044322304427624,0.2,40.52853815555572,4280,0.00256985909290961,26.763324737548828,0.17421875,0.19759638607501984,0.0003,0.8738090842962265,0.027947238
300.91,184.0763277,430,880640,645,1363,0.7028502289205789,0.2,45.07969210296869,4290,0.005377218840294518,4.495844841003418,0.16455078125,0.19842909276485443,0.0003,0.7572472393512726,0.015971646
301.75,183.04854855999997,431,882688,645,1367,0.6944257337599993,0.2,149.38355280160903,4300,0.0011257897203904577,129.931884765625,0.116162109375,0.19957506656646729,0.0003,0.7979243397712708,0.008000646
293.25,179.04766678,432,884736,645,1370,0.6939255602657795,0.2,101.00608431100845,4310,0.0012544475866889115,81.9944839477539,0.128125,0.19889768958091736,0.0003,0.8517871350049973,0.012101098
291.01,180.71958518999998,433,886784,645,1373,0.7015409918501974,0.2,143.46595474481583,4320,-0.0023122004749893676,20.59000015258789,0.141259765625,0.19778530299663544,0.0003,0.8362492471933365,0.011597622
282.87,174.99381151999998,434,888832,645,1376,0.7171550003811717,0.2,72.81354429721833,4330,0.0056021646814770065,11.731182098388672,0.23505859375,0.19468803703784943,0.0003,0.889684408903122,0.015810594
285.24,181.52048416999997,435,890880,645,1379,0.7339509185403585,0.2,131.334305113554,4340,-0.004711117992701475,43.837242126464844,0.12880859375,0.19330568611621857,0.0003,0.8963836282491684,0.012652896
286.63,189.13518715,436,892928,645,1382,0.7354359298944473,0.2,68.9066385731101,4350,0.0041765644768020135,46.13432312011719,0.141064453125,0.1935194879770279,0.0003,0.8522333949804306,0.011429
279.47,187.01521638999998,437,894976,645,1386,0.7514057908207178,0.2,32.381334447860716,4360,0.006471990155114326,9.45386791229248,0.20068359375,0.19061394035816193,0.0003,0.899441659450531,0.026161522
278.99,189.89406388000003,438,897024,645,1389,0.7698556909337639,0.2,138.13230873942376,4370,6.469062209362164e-05,21.501493453979492,0.11806640625,0.1909610629081726,0.0003,0.8340441882610321,0.01080009
287.28,190.81977745000003,439,899072,645,1392,0.7780129408463836,0.2,55.14437097609043,4380,0.011760021463851444,6.385463714599609,0.23310546875,0.18898287415504456,0.0003,0.9524773024022579,0.02155831
287.75,181.13939011000002,440,901120,645,1395,0.774079149030149,0.2,14.994053813815118,4390,0.006261550879571587,0.8878211975097656,0.17470703125,0.1893400251865387,0.0003,0.9120806306600571,0.013537936
288.1,181.31617324,441,903168,645,1398,0.7676160955801606,0.2,204.50510580539702,4400,0.0006493436943856068,37.25535202026367,0.1349609375,0.18996171653270721,0.0003,0.7496539354324341,0.008103828
278.75,181.46666574,442,905216,645,1401,0.7654789531603455,0.2,209.42208502292632,4410,-0.004102903704188065,68.27161407470703,0.08779296875,0.19010025262832642,0.0003,0.7455073893070221,0.008823533
268.83,179.32786500999998,443,907264,645,1405,0.763194159604609,0.2,192.88010482788087,4420,0.0008123242958390619,93.6612777709961,0.098828125,0.19044585525989532,0.0003,0.7910617291927338,0.010897832
268.59,173.81289799,444,909312,645,1408,0.77762520480901,0.2,127.61253868341446,4430,-0.0008434573072008788,40.29893493652344,0.126806640625,0.18804500997066498,0.0003,0.8406137377023697,0.011751486
268.68,176.43820098,445,911360,645,1411,0.7974065175279975,0.2,220.36348223686218,4440,-0.002264650451252237,128.54449462890625,0.1283203125,0.187016561627388,0.0003,0.7855316251516342,0.013315478
271.29,177.81992704,446,913408,645,1414,0.8013235801830888,0.2,180.6834525704384,4450,0.001010371652955655,107.29985046386719,0.1095703125,0.18679463863372803,0.0003,0.8053863495588303,0.011851512
274.91,182.68313073000002,447,915456,645,1417,0.804841760545969,0.2,96.70104546546936,4460,0.007174476605723612,30.935325622558594,0.208544921875,0.1856694519519806,0.0003,0.7114448845386505,0.03815718
271.64,176.3853362,448,917504,645,1420,0.8031712487339974,0.2,260.8178499639034,4470,-0.0012089712698070798,182.7871856689453,0.098974609375,0.18637511134147644,0.0003,0.5445655286312103,0.0139797665
269.11,169.3027741,449,919552,645,1424,0.8014825483784079,0.2,223.95650925040246,4480,-0.002940751098503824,40.00564193725586,0.1224609375,0.18509963154792786,0.0003,0.7046962976455688,0.017073382
272.9,178.15866638,450,921600,645,1427,0.8012815298512578,0.2,217.90017310380935,4490,-0.0008918059385905508,195.40455627441406,0.170263671875,0.18465550243854523,0.0003,0.729885458946228,0.010187789
273.23,174.95492775,451,923648,645,1430,0.824215909652412,0.2,47.299895170331,4500,0.01074772672727704,15.69301700592041,0.16767578125,0.18020415306091309,0.0003,0.7240572571754456,0.01866908
257.38,172.92773842,452,925696,645,1433,0.8456059930846095,0.2,150.56783424913883,4510,0.0009509972675004974,48.65802001953125,0.167626953125,0.1798437535762787,0.0003,0.7692669630050659,0.015350959
257.69,180.30585649999998,453,927744,645,1436,0.8452804777771235,0.2,204.27001404166222,4520,-0.0015551440948911477,43.97809600830078,0.1103515625,0.1801300048828125,0.0003,0.7777377665042877,0.0089095775
258.46,182.91208331,454,929792,645,1439,0.8384505107998848,0.2,83.2190940707922,4530,0.0019100919453194365,16.959142684936523,0.197119140625,0.18111570179462433,0.0003,0.861859530210495,0.03034797
261.26,187.56244541999996,455,931840,645,1443,0.8359721694141626,0.2,51.13474659025669,4540,0.0074126238454482515,21.33085060119629,0.207275390625,0.17969082295894623,0.0003,0.9586127921938896,0.021392195
261.88,190.56598650999996,456,933888,645,1446,0.832041596993804,0.2,25.14957562685013,4550,0.008707788724859711,6.384740829467773,0.240771484375,0.18049786984920502,0.0003,0.8178761750459671,0.019933084
263.3,190.16234636000002,457,935936,645,1449,0.8177089126780629,0.2,23.15942288786173,4560,0.0062974296044558285,10.000730514526367,0.16240234375,0.18128301203250885,0.0003,0.816009521484375,0.0120862685
269.3,194.30693183,458,937984,645,1452,0.8105964329093694,0.2,117.70930095911027,4570,0.00024585977153037677,35.71997833251953,0.097900390625,0.18200629949569702,0.0003,0.844046339392662,0.008333487
268.11,192.3293966,459,940032,645,1455,0.8086865145713091,0.2,164.56347159147262,4580,-0.0028233930948772467,105.7471694946289,0.08720703125,0.1825958639383316,0.0003,0.7575718313455582,0.008644449
268.19,194.74193216,460,942080,645,1458,0.8155229564756155,0.2,150.7232022255659,4590,-0.005132246393623063,50.5372314453125,0.12861328125,0.18089017271995544,0.0003,0.8081908077001572,0.0127922855
272.03,197.89710808,461,944128,645,1461,0.8258157797157765,0.2,82.24323912560939,4600,0.002519694714283105,11.4912109375,0.1625,0.17958693206310272,0.0003,0.8513600826263428,0.0141590815
274.61,203.76482547999996,462,946176,645,1465,0.8453615779057145,0.2,69.59748301506042,4610,0.0003537788346875459,40.48101043701172,0.20029296875,0.17707805335521698,0.0003,0.8218510299921036,0.040841304
275.9,199.57126123999998,463,948224,645,1468,0.8556236071512103,0.2,50.763522163033485,4620,0.004054680820263457,21.698211669921875,0.17060546875,0.17797452211380005,0.0003,0.8919493556022644,0.015594585
280.28,197.09995535000002,464,950272,645,1471,0.846782936155796,0.2,204.00557941794395,4630,-0.003012503207719419,39.377506256103516,0.112255859375,0.17815697193145752,0.0003,0.6776406764984131,0.011888871
279.68,195.12743269999999,465,952320,645,1474,0.8446149108931422,0.2,133.62327466905117,4640,0.0024859107375959865,18.97698211669922,0.1642578125,0.17808206379413605,0.0003,0.6930840015411377,0.02346668
287.8,194.77170508,466,954368,645,1477,0.8480436258018017,0.2,181.64021990299224,4650,-0.004136574552103411,39.929447174072266,0.1115234375,0.17780674993991852,0.0003,0.8469499945640564,0.010428365
287.14,191.46252237000002,467,956416,645,1480,0.8483740968629718,0.2,80.52906213924288,4660,0.008943057130090892,35.207637786865234,0.20146484375,0.17783115804195404,0.0003,0.8551846891641617,0.017143514
286.18,190.21884532,468,958464,645,1484,0.8547530397772789,0.2,205.37137002944945,4670,-0.0024066615344054297,32.802494049072266,0.111572265625,0.17729279398918152,0.0003,0.840493232011795,0.0086980555
281.81,186.07272952,469,960512,645,1487,0.8612902292981743,0.2,82.38115978837013,4680,0.0035754228985751977,8.714446067810059,0.180859375,0.17613324522972107,0.0003,0.8883504420518875,0.015395771
277.91,183.63732504000004,470,962560,645,1490,0.8760035818442702,0.2,102.23045962452889,4690,-0.0010358663181250448,86.58424377441406,0.13544921875,0.1745661497116089,0.0003,0.8391166478395462,0.013296593
279.49,183.92054236000004,471,964608,645,1493,0.8825726179406047,0.2,150.6187980055809,4700,0.00023494522902183234,43.45317077636719,0.13603515625,0.17497292160987854,0.0003,0.7515612989664078,0.01819937
279.04,180.93804735000006,472,966656,645,1496,0.883575844205916,0.2,100.26441332101822,4710,0.0023534113890491424,31.636064529418945,0.162890625,0.17398278415203094,0.0003,0.7781409323215485,0.014842039
282.24,184.06729734,473,968704,645,1500,0.8980070816352963,0.2,139.88713032603263,4720,-0.00383581343194237,36.08481216430664,0.149755859375,0.17159591615200043,0.0003,0.8123693615198135,0.012511812
283.06,187.66099541000003,474,970752,645,1503,0.9198490139096975,0.2,55.72632295191288,4730,0.00523366080087726,22.516666412353516,0.17998046875,0.17026302218437195,0.0003,0.8163768351078033,0.0151262125
282.6,185.30057715000004,475,972800,645,1506,0.9266238916665316,0.2,40.97229015827179,4740,0.009355576417874545,9.340916633605957,0.1740234375,0.17078585922718048,0.0003,0.8441159427165985,0.016373003
281.45,178.36180021000004,476,974848,645,1509,0.9245973156765104,0.2,157.30392486453056,4750,-7.062218573992141e-05,14.394200325012207,0.15625,0.170262411236763,0.0003,0.7909848242998123,0.018835593
274.18,181.83337880000002,477,976896,645,1512,0.9301362024620176,0.2,167.1179679274559,4760,-0.002395970101133571,147.36068725585938,0.117578125,0.17081496119499207,0.0003,0.7938273698091507,0.011432968
275.7,181.00969627999996,478,978944,645,1515,0.9240435941144824,0.2,85.33242839872837,4770,0.004587044095023885,30.7855167388916,0.145751953125,0.17276696860790253,0.0003,0.886114813387394,0.010959001
267.27,187.08484080000002,479,980992,645,1518,0.9256163096055389,0.2,105.3709163248539,4780,0.0007533564377808944,21.657554626464844,0.151025390625,0.17123575508594513,0.0003,0.818004921078682,0.018494863
276.39,193.57771957,480,983040,645,1522,0.9386006396263837,0.2,194.6680547595024,4790,-0.0007511307991080685,94.14073944091797,0.123046875,0.1698755919933319,0.0003,0.7182440757751465,0.013162119
278.21,194.83541977999994,481,985088,645,1525,0.9408020397648216,0.2,34.85837669223547,4800,0.013992421246075536,6.963162899017334,0.257080078125,0.17082732915878296,0.0003,0.8520759493112564,0.030580573
287.22,198.40861571000002,482,987136,645,1528,0.9394770100712776,0.2,61.55491507649422,4810,0.0032019479513110127,24.49207305908203,0.15517578125,0.16919466853141785,0.0003,0.8638423830270767,0.018890228
287.95,192.61902047,483,989184,645,1531,0.9527500612661243,0.2,43.03032987639308,4820,0.004970722823054529,11.127968788146973,0.18544921875,0.1682284027338028,0.0003,0.8290938138961792,0.01649613
280.6,190.50010327,484,991232,645,1534,0.9559415021911264,0.2,196.16690135598182,4830,-0.004882337735762121,122.23876953125,0.113671875,0.16866135597229004,0.0003,0.6445498168468475,0.011912529
288.04,188.65504599999997,485,993280,645,1537,0.9559830548241735,0.2,124.21966426372528,4840,-0.004598317846102873,17.855894088745117,0.135791015625,0.16886599361896515,0.0003,0.8890867382287979,0.011333629
291.35,194.10661058000002,486,995328,645,1541,0.9510181307792663,0.2,91.27962622195483,4850,0.0015016241282864939,107.55810546875,0.113720703125,0.1687455028295517,0.0003,0.8319446593523026,0.010004368
296.41,192.84271076000005,487,997376,645,1544,0.9707800021395088,0.2,73.96457498073578,4860,0.0017592760479601566,24.31171989440918,0.161083984375,0.16655296087265015,0.0003,0.894093282520771,0.017501097
295.38,186.89666171000002,488,999424,645,1547,0.9995576208457351,0.2,37.48354843109846,4870,0.004158700221159961,8.813961029052734,0.163671875,0.1634732186794281,0.0003,0.711105078458786,0.011560319
293.25,187.25039323999997,489,1001472,645,1550,1.0154216352850198,0.2,148.17996342480183,4880,-0.0015620763988408726,78.47469329833984,0.1328125,0.1633244901895523,0.0003,0.7480225265026093,0.014396649
293.44,190.24962213999999,490,1003520,645,1553,1.0257171735167503,0.2,95.16434019804001,4890,0.002991174736234825,8.0941162109375,0.131591796875,0.16137675940990448,0.0003,0.8317423164844513,0.0099793775
293.93,189.24785824000003,491,1005568,645,1556,1.0375135578215122,0.2,211.91387996077538,4900,-0.0002700546581763774,63.50197219848633,0.105517578125,0.16157667338848114,0.0003,0.6936035752296448,0.007961599
290.46,187.17376930999998,492,1007616,645,1559,1.0342660699039699,0.2,105.81316838264465,4910,0.0017033072297635953,90.65412139892578,0.132373046875,0.16203823685646057,0.0003,0.8416997939348221,0.012377204
300.53,188.70829018999996,493,1009664,645,1563,1.0496874991804361,0.2,152.24634510278702,4920,-0.0007752380472084042,89.36203002929688,0.159033203125,0.16019508242607117,0.0003,0.8273451179265976,0.015905453
300.76,188.90086358,494,1011712,645,1566,1.0723525494337083,0.2,56.74449324905872,4930,0.008022629651532043,18.861042022705078,0.21005859375,0.1586093157529831,0.0003,0.8880496770143509,0.020715458
297.72,187.95883396999997,495,1013760,645,1569,1.0781451135873794,0.2,128.60229764580725,4940,0.001693630039517302,148.95875549316406,0.155810546875,0.15835697948932648,0.0003,0.8736820816993713,0.016903123
289.48,181.79945732999997,496,1015808,645,1572,1.0721911292523145,0.2,131.15098571181298,4950,-0.0036278367981140034,37.63644790649414,0.175146484375,0.15805238485336304,0.0003,0.7873696237802505,0.0124424165
288.02,183.58781106000004,497,1017856,645,1575,1.0688933562487364,0.2,165.19379770755768,4960,-0.0013370034877880244,104.66785430908203,0.136474609375,0.15911899507045746,0.0003,0.8002981692552567,0.016203385
289.48,186.69253567000004,498,1019904,645,1578,1.0610697835683822,0.2,105.60448165535927,4970,0.0054426461829280015,46.29069137573242,0.18310546875,0.15998226404190063,0.0003,0.8997109979391098,0.024394386
281.85,190.61055530000002,499,1021952,645,1582,1.0551376681774856,0.2,183.29369265437126,4980,-0.001200958259869367,116.32122039794922,0.1564453125,0.16122975945472717,0.0003,0.7983641624450684,0.015744705
279.01,191.38386914000003,500,1024000,645,1585,1.049715169891715,0.2,65.11310174167156,4990,0.004092996654799208,15.719141006469727,0.1908203125,0.16198071837425232,0.0003,0.8699559718370438,0.01871082
270.69,187.02580210000008,501,1026048,645,1588,1.0628758184611797,0.2,93.17892742156982,5000,0.006540598093124572,15.295866012573242,0.1681640625,0.16002655029296875,0.0003,0.8945071995258331,0.009870222
270.25,183.52693851,502,1028096,645,1591,1.078898024186492,0.2,221.3022646546364,5010,0.0028265700690099037,37.7367057800293,0.174267578125,0.15966841578483582,0.0003,0.8391823917627335,0.06480126
277.42,184.25857895,503,1030144,645,1594,1.0803753074258566,0.2,157.90367799401284,5020,0.000410836059745634,40.295387268066406,0.1361328125,0.15921533107757568,0.0003,0.8260645419359207,0.015890075
274.16,185.19743171000002,504,1032192,646,1597,1.1013709522783757,0.2,40.12106249332428,5030,0.004651577945332974,10.4852933883667,0.1939453125,0.1550983339548111,0.0003,0.7826384603977203,0.017491244
279.48,185.55900165000003,505,1034240,646,1600,1.1229980565607547,0.2,68.51809762120247,5040,0.004338943082257174,7.3432536125183105,0.1966796875,0.15519781410694122,0.0003,0.8777303621172905,0.025978077
280.17,193.67325681000003,506,1036288,646,1604,1.1212842665612697,0.2,119.56435346901416,5050,0.006760210744687356,21.472597122192383,0.193359375,0.15536938607692719,0.0003,0.7544042468070984,0.020175405
274.61,191.16919446999998,507,1038336,646,1607,1.1270493596792222,0.2,51.734306833148004,5060,0.0015721052826847882,12.812750816345215,0.199658203125,0.15464550256729126,0.0003,0.7974806129932404,0.030935688
271.96,189.69912052,508,1040384,646,1610,1.1354581583291292,0.2,121.88468078076839,5070,-0.0044579861234524286,11.323513984680176,0.175830078125,0.15397456288337708,0.0003,0.6998333930969238,0.020359613
269.19,190.42440356999998,509,1042432,646,1613,1.1332588952034712,0.2,153.56885003447533,5080,0.0015590191429510013,18.70736312866211,0.181298828125,0.1550450623035431,0.0003,0.7746633738279343,0.028327454
270.58,195.04901928999996,510,1044480,646,1616,1.1212028943002224,0.2,165.16938664317132,5090,0.002450533374212682,34.95988464355469,0.13251953125,0.1554790586233139,0.0003,0.7671832740306854,0.016993748
270.88,203.92927361,511,1046528,646,1619,1.1057950116693973,0.2,65.3322273671627,5100,0.0050805113685783,17.2353515625,0.17294921875,0.15654058754444122,0.0003,0.7335295677185059,0.01709236
268.15,196.66664947,512,1048576,646,1622,1.0953774563968182,0.2,27.243386243283748,5110,0.008223098643065896,9.26681900024414,0.21923828125,0.15539555251598358,0.0003,0.8084225058555603,0.024139892
264.51,188.30723645999998,513,1050624,646,1626,1.1061756797134876,0.2,165.99135148525238,5120,0.002171905618160963,18.61719512939453,0.1572265625,0.1532636135816574,0.0003,0.8049768358469009,0.021941785
266.62,187.54727845000002,514,1052672,646,1629,1.122697976604104,0.2,223.53599594831468,5130,-0.0008108415589958895,66.00827026367188,0.10595703125,0.15235863626003265,0.0003,0.8025907725095749,0.007682654
275.24,188.86404268,515,1054720,646,1632,1.1266982968896628,0.2,154.1506690979004,5140,0.00025001506801345383,26.642662048339844,0.156298828125,0.15313667058944702,0.0003,0.8231046199798584,0.015304102
268.05,192.66252731,516,1056768,646,1635,1.1294141553342343,0.2,62.16153375506401,5150,0.0052555959875462575,5.2056379318237305,0.185595703125,0.15154871344566345,0.0003,0.7436285316944122,0.013180104
266.9,191.73527410999998,517,1058816,646,1638,1.1432989180088042,0.2,101.98624281585217,5160,0.00729673148598522,24.34182357788086,0.1693359375,0.15184003114700317,0.0003,0.7917004823684692,0.0144377425
272.4,187.23196541,518,1060864,646,1641,1.139765502884984,0.2,85.50035793781281,5170,0.0045055824753944766,31.849082946777344,0.199560546875,0.15270015597343445,0.0003,0.8731302917003632,0.031098038
264.17,191.50439749000006,519,1062912,646,1644,1.120585846155882,0.2,53.96986704915762,5180,0.003939760717184981,17.123361587524414,0.20458984375,0.15384630858898163,0.0003,0.8735768496990204,0.025698783
264.9,193.11631535,520,1064960,646,1648,1.104862353205681,0.2,44.77786553800106,5190,0.0012831498519517482,9.84001350402832,0.16103515625,0.15385980904102325,0.0003,0.8898752853274345,0.013595517
263.86,195.82832248,521,1067008,646,1651,1.1116267502307893,0.2,83.71966365873814,5200,0.0020751855001435613,21.91994285583496,0.16708984375,0.1527065932750702,0.0003,0.8825787901878357,0.010296673
263.74,194.47923353,522,1069056,646,1654,1.1271654035896064,0.2,138.54898295104505,5210,-0.0021970452475216008,31.61618423461914,0.164013671875,0.15074892342090607,0.0003,0.7622741162776947,0.015638432
259.72,189.86419937000002,523,1071104,646,1657,1.1357559137046338,0.2,161.6067928791046,5220,-0.00037298841052688656,42.41497039794922,0.142724609375,0.15141651034355164,0.0003,0.8127627521753311,0.011076228
260.39,187.95468054000008,524,1073152,646,1660,1.1315616723150015,0.2,150.30358828902246,5230,0.0033368642849382012,27.384868621826172,0.1462890625,0.15129254758358002,0.0003,0.8012541383504868,0.013043076
261.25,192.78609333,525,1075200,646,1663,1.1226934555917978,0.2,133.1743996322155,5240,0.005187282766564749,37.65448760986328,0.16611328125,0.1519642174243927,0.0003,0.7322533130645752,0.018071096
260.38,199.35112364999998,526,1077248,646,1667,1.1193889580667018,0.2,127.14599060118198,5250,0.00840097244217759,117.75935363769531,0.24443359375,0.15141113102436066,0.0003,0.7728833109140396,0.030942125
265.1,198.9224441,527,1079296,646,1670,1.1111830729991197,0.2,130.9983525454998,5260,-4.6585532982135194e-05,75.60189819335938,0.20009765625,0.15230676531791687,0.0003,0.771778404712677,0.02465088
254.39,192.96945636,528,1081344,646,1673,1.1154329158365726,0.2,81.7373364418745,5270,0.002315452382026706,60.390953063964844,0.13740234375,0.15089914202690125,0.0003,0.7620268017053604,0.011655216
261.83,195.46251382999998,529,1083392,646,1676,1.1230090763419867,0.2,154.62646606862546,5280,-0.0025046966497029644,59.045555114746094,0.154345703125,0.15108291804790497,0.0003,0.8317698538303375,0.0156003805
255.12,193.71280233999997,530,1085440,646,1679,1.1396745186299087,0.2,30.814354403316976,5290,0.005450533531256951,25.856931686401367,0.20146484375,0.14862178266048431,0.0003,0.8741626739501953,0.009591221
255.51,194.83320056999997,531,1087488,646,1682,1.1561721052974463,0.2,146.47076082229614,5300,-0.0005124295770656317,49.472984313964844,0.135791015625,0.14817273616790771,0.0003,0.8456552475690842,0.012077369
254.96,195.3791449,532,1089536,646,1686,1.1581790324300527,0.2,114.44987797737122,5310,0.002462488054879941,33.0028076171875,0.1099609375,0.1478278636932373,0.0003,0.9372201934456825,0.011820894
257.16,193.54617613000002,533,1091584,646,1689,1.1707725320011377,0.2,146.69573701024055,5320,0.0018238458273117431,91.25313568115234,0.11298828125,0.14629831910133362,0.0003,0.7380202412605286,0.008555362
255.37,191.11693698000002,534,1093632,646,1692,1.1859647519886494,0.2,96.9648666381836,5330,-0.0001922258787089959,36.33976364135742,0.153759765625,0.145793154835701,0.0003,0.8682447373867035,0.016258936
257.38,195.47348372999997,535,1095680,646,1695,1.1930923819541932,0.2,217.4556177854538,5340,-0.0031983591659809464,42.08183670043945,0.101806640625,0.14482922852039337,0.0003,0.7813592553138733,0.011231186
256.92,198.04400797000002,536,1097728,646,1698,1.2105597108602524,0.2,62.82780145257711,5350,0.003126723625609884,32.96248245239258,0.198974609375,0.14353397488594055,0.0003,0.9105537012219429,0.021281855
261.83,200.96959824999993,537,1099776,646,1701,1.236630905419588,0.2,62.77307748198509,5360,0.00550383985391818,25.293607711791992,0.163818359375,0.14145630598068237,0.0003,0.8371086567640305,0.026387442
264.61,199.41152652999997,538,1101824,646,1704,1.2555192448198795,0.2,80.70800589621066,5370,0.007319562057091389,13.75844669342041,0.197998046875,0.13994944095611572,0.0003,0.7931945025920868,0.02196491
266.77,199.91710540999992,539,1103872,646,1708,1.2617103677242993,0.2,94.24110653698445,5380,0.008626347820973023,29.206674575805664,0.190380859375,0.1401301920413971,0.0003,0.7969783693552017,0.04148809
258.17,197.60102124999997,540,1105920,646,1711,1.263006078451872,0.2,79.46307397484779,5390,0.004539788379042875,10.61064338684082,0.243408203125,0.1402466595172882,0.0003,0.8378740102052689,0.020108137
251.74,200.57420903000002,541,1107968,646,1714,1.2677060857415199,0.2,239.3807409763336,5400,0.003967845116494573,87.63082885742188,0.1361328125,0.1390630602836609,0.0003,0.7800387442111969,0.016629428
257.26,204.77137428999998,542,1110016,646,1717,1.2685753539204598,0.2,78.17301684916019,5410,0.0023550801415694878,6.20853328704834,0.142333984375,0.13961705565452576,0.0003,0.8588727414608002,0.016820347
255.77,205.22893172999997,543,1112064,646,1720,1.268721466884017,0.2,127.65132806897164,5420,0.003279259969713166,15.702857971191406,0.144384765625,0.13909770548343658,0.0003,0.7600212544202805,0.014782201
255.74,205.13386931999997,544,1114112,646,1723,1.2841922994703054,0.2,42.22806819677353,5430,0.010349046149349306,7.989470481872559,0.239892578125,0.13797429203987122,0.0003,0.9386452585458755,0.03764674
254.78,199.91269273,545,1116160,646,1726,1.2918712217360735,0.2,182.74341421723366,5440,-0.0011455283842224163,104.7010498046875,0.144970703125,0.13747340440750122,0.0003,0.7457052171230316,0.011514446
261.58,201.89201522000002,546,1118208,646,1730,1.2815864894539117,0.2,125.9247308716178,5450,0.0015115906404389533,24.866230010986328,0.179736328125,0.14049679040908813,0.0003,0.82459656894207,0.018969884
265.99,206.96618943000004,547,1120256,646,1733,1.2595105916261673,0.2,71.73587245941162,5460,0.005214055006217677,48.042579650878906,0.18310546875,0.13975565135478973,0.0003,0.8718013167381287,0.020509759
268.7,204.31845772999998,548,1122304,646,1736,1.2685811031609773,0.2,134.45991749465466,5470,0.0035540825963835234,25.696176528930664,0.1798828125,0.13893269002437592,0.0003,0.887766607105732,0.021416541
268.13,199.23566866999997,549,1124352,646,1739,1.2738185591995717,0.2,178.91583093702792,5480,0.0017369756620610132,62.6015739440918,0.180322265625,0.13942810893058777,0.0003,0.7678608149290085,0.016984344
